arm,instrument,ipo_timeframe,window,direction,ipo_origin_time,ipo_open,ipo_high,ipo_low,ipo_close,zone_high,zone_low,midpoint,touch_time,entry_time,entry_price,s2_price,target_price,risk_price,m1_entry_time,m1_target_time,s2_invalidation_time,exit_time,exit_price,exit_reason,gross_r,cost_r,net_r,ordering_resolution,ambiguity_detail,frozen_engine_reason,precedence_disagreement,mae_r,mfe_r,bars_to_exit,holding_minutes,blocked_by,excluded_from_stats
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-07T13:00:00Z,1.0914,1.09385,1.0907,1.0914,1.0922749999999999,1.0907,1.0922749999999999,2022-04-11T09:00:00Z,2022-04-11T09:00:00Z,1.0922749999999999,1.09385,1.0891249999999997,0.001575000000000104,2022-04-11T09:34:00Z,2022-04-11T13:28:00Z,,2022-04-11T13:28:00Z,1.0891249999999997,TARGET,2,0.10158730158729488,1.8984126984127052,HTF_UNAMBIGUOUS,,TARGET,false,0.6825396825397385,2.714285714285412,4,234,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-04-08T19:00:00Z,1.0885,1.0885,1.0875,1.0878,1.0885,1.088,1.088,2022-04-11T17:00:00Z,2022-04-11T17:00:00Z,1.088,1.0875,1.0890000000000004,0.000500000000000167,2022-04-11T17:00:00Z,2022-04-11T18:25:00Z,2022-04-12T01:00:00Z,2022-04-11T18:25:00Z,1.0890000000000004,TARGET,2,0.31999999999989315,1.6800000000001067,1M_RESOLVED,,TARGET,false,0.6000000000001776,2.9999999999986677,1,85,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-04-08T19:00:00Z,1.0885,1.0885,1.0875,1.0878,1.0885,1.088,1.088,2022-04-11T23:00:00Z,2022-04-11T23:00:00Z,1.088,1.0875,1.0890000000000004,0.000500000000000167,2022-04-11T23:02:00Z,,2022-04-12T01:00:00Z,2022-04-12T01:00:00Z,1.0872,S2_CLOSE_INVALIDATION,-1.5999999999997336,0.31999999999989315,-1.919999999999627,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,2.6999999999994673,1.3999999999993782,2,118,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-04-08T17:00:00Z,1.0874,1.0875,1.08655,1.0872,1.0875,1.087025,1.087025,2022-04-12T02:00:00Z,2022-04-12T02:00:00Z,1.087025,1.08655,1.087975,0.0004750000000000032,2022-04-12T02:00:00Z,2022-04-12T04:24:00Z,2022-04-12T06:00:00Z,2022-04-12T04:24:00Z,1.087975,TARGET,2,0.33684210526315567,1.6631578947368444,1M_RESOLVED,,TARGET,false,0.6842105263155926,2.6842105263160603,2,144,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-03-07T10:00:00Z,1.0859,1.0859,1.0807,1.08325,1.0859,1.0833,1.0833,2022-04-13T02:00:00Z,2022-04-13T02:00:00Z,1.0833,1.0807,1.0884999999999998,0.0025999999999999357,2022-04-13T02:00:00Z,2022-04-13T16:14:00Z,2022-04-14T13:00:00Z,2022-04-13T16:14:00Z,1.0884999999999998,TARGET,2,0.06153846153846307,1.938461538461537,1M_RESOLVED,,TARGET,false,0.9230769230769297,2.346153846153902,14,854,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-12T12:00:00Z,1.08625,1.0903,1.0852,1.0896,1.08775,1.0852,1.08775,2022-04-13T17:00:00Z,2022-04-13T17:00:00Z,1.08775,1.0903,1.08265,0.0025500000000000522,2022-04-13T17:00:00Z,,2022-04-14T01:00:00Z,2022-04-14T01:00:00Z,1.0906,S2_CLOSE_INVALIDATION,-1.1176470588235141,0.06274509803921441,-1.1803921568627285,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,1.235294117647028,0.21568627450981928,8,480,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-17T22:00:00Z,1.0808,1.08215,1.0804,1.08215,1.081275,1.0804,1.081275,2022-04-18T11:00:00Z,2022-04-18T11:00:00Z,1.081275,1.08215,1.079525,0.0008749999999999591,2022-04-18T11:54:00Z,2022-04-18T14:53:00Z,2022-04-20T08:00:00Z,2022-04-18T14:53:00Z,1.079525,TARGET,2,0.1828571428571514,1.8171428571428485,1M_RESOLVED,,TARGET,false,0.2571428571427774,2.428571428571465,3,179,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-18T19:00:00Z,1.0784,1.0785,1.0778,1.0784,1.07815,1.0778,1.07815,2022-04-19T04:00:00Z,2022-04-19T04:00:00Z,1.07815,1.0785,1.0774499999999998,0.0003500000000000725,2022-04-19T04:17:00Z,2022-04-19T04:41:00Z,2022-04-19T07:00:00Z,2022-04-19T04:41:00Z,1.0774499999999998,TARGET,2,0.45714285714276254,1.5428571428572375,1M_RESOLVED,,TARGET,false,0.14285714285741474,3.857142857141951,0,24,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-18T19:00:00Z,1.0784,1.0785,1.0778,1.0784,1.07815,1.0778,1.07815,2022-04-19T06:00:00Z,2022-04-19T06:00:00Z,1.07815,1.0785,1.0774499999999998,0.0003500000000000725,2022-04-19T06:31:00Z,,2022-04-19T07:00:00Z,2022-04-19T07:00:00Z,1.0801,S2_CLOSE_INVALIDATION,-5.571428571427756,0.45714285714276254,-6.028571428570518,HTF_UNAMBIGUOUS,,TARGET,true,1.8571428571425852,3.9999999999987312,0,29,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-17T22:00:00Z,1.0808,1.08215,1.0804,1.08215,1.081275,1.0804,1.081275,2022-04-19T08:00:00Z,2022-04-19T08:00:00Z,1.081275,1.08215,1.079525,0.0008749999999999591,2022-04-19T08:32:00Z,2022-04-19T08:49:00Z,2022-04-20T08:00:00Z,2022-04-19T08:49:00Z,1.079525,TARGET,2,0.1828571428571514,1.8171428571428485,1M_RESOLVED,,TARGET,false,0.028571428571363317,2.200000000000051,0,17,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-18T11:00:00Z,1.0801,1.0814,1.08005,1.081,1.080725,1.08005,1.080725,2022-04-19T09:00:00Z,2022-04-19T09:00:00Z,1.080725,1.0814,1.079375,0.0006749999999999812,2022-04-19T09:00:00Z,2022-04-19T10:03:00Z,2022-04-20T03:00:00Z,2022-04-19T10:03:00Z,1.079375,TARGET,2,0.23703703703704368,1.7629629629629564,1M_RESOLVED,,TARGET,false,0.4074074074074561,3.3703703703705044,1,63,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,supply,2022-04-17T22:00:00Z,1.0808,1.08215,1.0804,1.08215,1.081275,1.0804,1.081275,2022-04-20T06:00:00Z,2022-04-20T06:00:00Z,1.081275,1.08215,1.079525,0.0008749999999999591,2022-04-20T06:00:00Z,,2022-04-20T08:00:00Z,2022-04-20T08:00:00Z,1.084,S2_CLOSE_INVALIDATION,-3.114285714285961,0.1828571428571514,-3.297142857143112,HTF_UNAMBIGUOUS,,S2_CLOSE_INVALIDATION,false,3.228571428571668,0.7714285714285859,2,120,other_tf_refusals=106,false
IPO_1H_PLUS_4H,EUR/USD,1h,EUR/USD_2022-07-01,demand,2022-04-20T11:00:00Z,1.0859,1.0859,1.0825,1.0828,1.0859,1.0842,1.0842,2022-04-20T17:00:00Z,2022-04-20T17:00:00Z,1.0842,1.0825,1.0876000000000001,0.0017000000000000348,2022-04-20T17:00:00Z,2022-04-21T06:30:00Z,2022-04-22T07:00:00Z,2022-04-21T06:30:00Z,1.0876000000000001,TARGET,2,0.09411764705882161,1.9058823529411784,1M_RESOLVED,,TARGET,false,1.058823529411757,3.5882352941175704,13,810,other_tf_refusals=106,false
